"NOME_PESSOA","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DUM","DPP","SEMANA_GESTACIONAL","LOCAL","PROFISSIONAL"
"ALEX DE LACERDA ALVES","898004948737706",,,"2016-01-20","ELISANGELA DE LACERDA FIGUEIRA","31041","2019-09-25","2019-12","13",,,,,,,,,,
"ALEX DE LACERDA ALVES","898004948737706",,,"2016-01-20","ELISANGELA DE LACERDA FIGUEIRA","31041","2019-11-18","2019-12","13",,,,,,,,,,
"ALEX DE LACERDA ALVES","898004948737706",,,"2016-01-20","ELISANGELA DE LACERDA FIGUEIRA","31041","2019-10-17","2019-12","13",,,,,,,,,,
"LUIS FELIPE SOUZA FRANCA","898004173704056",,,"2014-04-25","ELIANE SOUSA DA SILVA","33315","2018-03-05","2019-12","13",,,,,,,,,,
"LUIS FELIPE SOUZA FRANCA","898004173704056",,,"2014-04-25","ELIANE SOUSA DA SILVA","33315","2019-04-08","2019-12","13",,,,"66","1.5",,,,,
"EDSON DAVI FERREIRA SILVA","706301717135979","06279889203",,"2015-01-13","TANIA MARIA FERREIRA PESSOA","33601","2019-02-11","2019-12","13",,,,,,,,,,
"HERIC SOUSA LIMA","898004880993591",,,"2015-05-10","REGILANE SOUSA DA SILVA","33881","2019-02-28","2019-12","13",,,,,,,,,,
"HERIC SOUSA LIMA","898004880993591",,,"2015-05-10","REGILANE SOUSA DA SILVA","33881","2019-08-08","2019-12","13",,,,,,,,,,
"HERIC SOUSA LIMA","898004880993591",,,"2015-05-10","REGILANE SOUSA DA SILVA","33881","2019-11-11","2019-12","13",,,,,,,,,,
"KAUAN HENRIQUE DA CONCEICAO","704602688694628","06304861230","23697333085","2014-06-23","AURILENE CARNEIRO DA CONCEICAO","33882","2018-06-04","2019-12","13",,,,"47.6","1.53",,,,,
"KAUAN HENRIQUE DA CONCEICAO","704602688694628","06304861230","23697333085","2014-06-23","AURILENE CARNEIRO DA CONCEICAO","33882","2018-07-18","2019-12","13",,,,"47","1.53",,,,,
"KAUAN HENRIQUE DA CONCEICAO","704602688694628","06304861230","23697333085","2014-06-23","AURILENE CARNEIRO DA CONCEICAO","33882","2018-07-30","2019-12","13",,,,"47.8","1.5",,,,,
"KAUAN HENRIQUE DA CONCEICAO","704602688694628","06304861230","23697333085","2014-06-23","AURILENE CARNEIRO DA CONCEICAO","33882","2018-11-26","2019-12","13",,,,"48.8","1.54",,,,,
"ANA BEATRIZ MENDES CAVALCANTE","700109991651911",,,"2014-01-24","ELLEN NAYANA SANTOS MENDES","33976","2018-09-10","2019-12","13",,,,"52","1.53",,,,,
"ANA BEATRIZ MENDES CAVALCANTE","700109991651911",,,"2014-01-24","ELLEN NAYANA SANTOS MENDES","33976","2019-11-04","2019-12","13",,,,"51","1.55",,,,,
"GUSTA LUIS ARAUJO LOPES","898005152629099",,,"2017-01-01","CASSIA DE ARAUJO CONCEICAO","34025","2018-11-06","2019-12","13",,,,,,,,,,
"ANDRESSA RODRIGUES FRANCA","702109719358491",,,"2013-12-17","MARIA VALDEVONE RODRIGUES FRANCA","34061","2019-03-29","2019-12","13",,,,,,,,,,
"ELOISA FERREIRA DOS ANJOS","898004527992696",,,"2014-09-10","NADIA CRISTINA FERREIRA GARCIA","34132","2019-05-06","2019-12","13",,,,"86","1.54",,,,,
"EMANUEL ROCHA DA SILVA","898005128125841",,,"2013-10-04","LUCIANI ROCHA DA SILVA","34181","2019-02-28","2019-12","13",,,,,,,,,,
"EMANUEL ROCHA DA SILVA","898005128125841",,,"2013-10-04","LUCIANI ROCHA DA SILVA","34181","2019-08-15","2019-12","13",,,,,,,,,,
"JOAO PEDRO PEREIRA","898005121635534",,,"2016-04-30","IANNA KEITHE PEREIRA DE OLIVEIRA","34199","2019-09-25","2019-12","13",,,,,,,,,,
"JOAO PEDRO PEREIRA","898005121635534",,,"2016-04-30","IANNA KEITHE PEREIRA DE OLIVEIRA","34199","2019-11-18","2019-12","13",,,,,,,,,,
"HELOYZA EMANUELLY SILVA GOMES","898005168748335",,,"2017-05-13","HELENICE PEREIRA DA SILVA","34279","2018-09-18","2019-12","13",,,,,,,,,,
"ALLEF MIGUEL MARTINS PEREIRA","898004803572072",,,"2014-05-15","LILIANE KARINE MARTINS BEZERRA","34289","2019-09-20","2019-12","13",,,,"70","1.55",,,,,
"ISAEL DE SOUSA COSTA","898005110197719",,,"2015-03-24","SINARA STEPHEN DA COSTA","34313","2018-02-20","2019-12","13",,,,"66","1.56",,,,,
"ISAEL DE SOUSA COSTA","898005110197719",,,"2015-03-24","SINARA STEPHEN DA COSTA","34313","2018-09-28","2019-12","13",,,,"63.2","1.55",,,,,
"GECIANE GOMES SANTOS","898005114501579",,,"2016-04-18","MARIA GELVA NASCIMENTO DOS SANTOS","34436","2018-07-27","2019-12","13",,,,,,,,,,
"GECIANE GOMES SANTOS","898005114501579",,,"2016-04-18","MARIA GELVA NASCIMENTO DOS SANTOS","34436","2018-09-06","2019-12","13",,,,"58","1.6",,,,,
"SARA LETICIA GONCALVES PEREIRA","898004874265601",,,"2013-01-31","SIMONE MARIA PEREIRA DA SILVA","35058","2018-08-29","2019-12","13",,,,"21.4","1.25",,,,,
"WIRLAN DA SILVA DE PINHO","898003948714535",,,"2013-09-04","CAMILA DA SILVA ALMEIDA","35089","2018-04-13","2019-12","13",,,,"70.2","1.49",,,,,
"LAISSA GABRIELA SOUZA DOS SANTOS","898005147594878",,,"2016-09-02","OZEMIRA SOUZA DOS SANTOS","34503","2019-02-28","2019-12","13",,,,,,,,,,
"LAISSA GABRIELA SOUZA DOS SANTOS","898005147594878",,,"2016-09-02","OZEMIRA SOUZA DOS SANTOS","34503","2019-03-25","2019-12","13",,,,,,,,,,
"JHENNY WENDY SILVA SANTOS","898004949310641",,,"2014-12-20","JEANE DE FREITAS","34527","2018-05-21","2019-12","13",,,,,,,,,,
"ANNA SOPHYA SILVA SOUSA","703602018082837","06933918203",,"2016-07-22","THAIS HAYON SILVA SOUSA","34797","2018-11-26","2019-12","13",,,,"65","1.54",,,,,
"MURILO HENRIQUE MATIAS RIBEIRO SANTOS","898004883914242",,,"2015-05-30","ADRIANE MATIAS RIBEIRO","34494","2018-03-02","2019-12","13",,,,"62","1.51",,,,,
"SOPHIA MANUELLA RODRIGUES CASTRO","898005107940007",,,"2016-04-01","ANGELA MARIA RODRIGUES","34542","2019-09-16","2019-12","13",,,,"60","1.54",,,,,
"RARISON DE SOUSA SILVA","898005131183474",,,"2016-08-13","SAMARA DE SOUSA SILVA","34559","2018-04-19","2019-12","13",,,,,,,,,,
"SOFIA CARLOTA ZAMBRANO RIBIN","702804155120465",,,"2015-07-31","DANIELA MONICA RUBIN LOPEZ","34564","2018-07-23","2019-12","13",,,,"103","1.61",,,,,
"PYETRA MELLYSSA ALVES DA CRUZ","898005114507151",,,"2016-03-07","DILAENE ALVES PIMENTEL","35142","2019-03-25","2019-12","13",,,,,,,,,,
"PYETRA MELLYSSA ALVES DA CRUZ","898005114507151",,,"2016-03-07","DILAENE ALVES PIMENTEL","35142","2019-03-28","2019-12","13",,,,,,,,,,
"MARIA FERNANDA SANTNA MARTINS","700408414724745",,,"2016-05-29","LUZIA VITORIA SANTANA DOS SANTOS","35151","2018-09-12","2019-12","13",,,,,,,,,,
"ANNE CAROLINE LIMA ALVES","700505747405659",,,"2016-04-29","CLAYRES SILVANA AMARAL LIMA","34579","2019-10-30","2019-12","13",,,,,,,,,,
"ANNE CAROLINE LIMA ALVES","700505747405659",,,"2016-04-29","CLAYRES SILVANA AMARAL LIMA","34579","2019-10-30","2019-12","13",,,,,,,,,,
"MIZAEL MENDES TEIXEIRA","704509397145315","05460075203",,"2016-05-29","NAIARA GUAJAJARA MENDES","34598","2018-03-12","2019-12","13",,,,"50","1.47",,,,,
"MARIA ELOA CANTANHEDE DUARTE","898005120571753",,,"2016-06-29","THIANNE CANTANHEDE DUARTE","34880","2018-10-01","2019-12","13",,,,"84.6","1.55",,,,,
"MARIA ELOA CANTANHEDE DUARTE","898005120571753",,,"2016-06-29","THIANNE CANTANHEDE DUARTE","34880","2019-02-11","2019-12","13",,,,,,,,,,
"ELIZABETH DA SILVA PAIOLA","898005161551862",,,"2015-03-26","ANA PAULA DA SILVA PAIOLA","35176","2018-11-08","2019-12","13",,,,,,,,,,
"ELIZABETH DA SILVA PAIOLA","898005161551862",,,"2015-03-26","ANA PAULA DA SILVA PAIOLA","35176","2018-11-29","2019-12","13",,,,,,,,,,
"ELIZABETH DA SILVA PAIOLA","898005161551862",,,"2015-03-26","ANA PAULA DA SILVA PAIOLA","35176","2019-08-13","2019-12","13",,,,,,,,,,
"ELIZABETH DA SILVA PAIOLA","898005161551862",,,"2015-03-26","ANA PAULA DA SILVA PAIOLA","35176","2019-03-27","2019-12","13",,,,,,,,,,
"ELIZABETH DA SILVA PAIOLA","898005161551862",,,"2015-03-26","ANA PAULA DA SILVA PAIOLA","35176","2019-08-05","2019-12","13",,,,,,,,,,
"ELIZABETH DA SILVA PAIOLA","898005161551862",,,"2015-03-26","ANA PAULA DA SILVA PAIOLA","35176","2018-12-14","2019-12","13",,,,,,,,,,
"ELIZABETH DA SILVA PAIOLA","898005161551862",,,"2015-03-26","ANA PAULA DA SILVA PAIOLA","35176","2019-11-01","2019-12","13",,,,"70","1.62",,,,,
"ANA CASSIA SILVA E SILVA","898004502758681",,,"2014-08-25","KESIA SILVA SOUSA","34896","2019-11-07","2019-12","13",,,,,,,,,,
"ANA SOFIA SANTOS SILVA","898004194593555",,,"2014-05-12","ROSEMARIE SANTOS SILVA","34656","2019-09-16","2019-12","13",,,,"76.7","1.46",,,,,
"ENZO SOUSA AQUINO","898004125867242",,,"2013-12-23","ANALICE SOUSA AQUINO","34731","2018-09-19","2019-12","13",,,,,,,,,,
"ENZO SOUSA AQUINO","898004125867242",,,"2013-12-23","ANALICE SOUSA AQUINO","34731","2019-02-11","2019-12","13",,,,,,,,,,
"ENZO GABRIEL ALMEIDA CARVALHO","898005160503554",,,"2017-03-27","RAYSA SILVA DE ALMEIDA","35008","2018-10-30","2019-12","13",,,,"28","1.37",,,,,
"EMILLY SOFHIA DOS SANTOS SILVA","898004627257904",,,"2015-03-31","NAIRA SUELEN RODRIGUES DOS SANTOS","35036","2018-04-09","2019-12","13",,,,"75","1.61",,,,,
"ERICK RUAN COSTA DE OLIVEIRA","898005166404558",,,"2017-03-24","ROSIMEIRE SOUSA DE OLIVEIRA","35042","2019-05-10","2019-12","13",,,,,,,,,,
"ANNA RAQUEL DA LUZ SILVA","898005138951035",,,"2016-05-09","LUZIA DE FATIMA DA LUZ","35313","2019-05-20","2019-12","13",,,,"62","1.43",,,,,
"ANNA RAQUEL DA LUZ SILVA","898005138951035",,,"2016-05-09","LUZIA DE FATIMA DA LUZ","35313","2019-05-13","2019-12","13",,,,"63","1.44",,,,,
"PIETRO GABRIEL FARIAS LIMA","898004802496194",,,"2014-11-30","STEFANNY CATARINA FARIAS MORAES","33348","2019-11-11","2019-12","13",,,,,,,,,,
"VICTORIA YASMIN DE SOUSA LIMA","898004874788108",,,"2015-03-24","JOSIELLY DE SOUSA LIMA","33368","2019-12-06","2019-12","13",,,,,,,,,,
"JASMYN SILVA AMORIM","898004060609074",,,"2013-06-29","SAMARA DE FREITAS DA SILVA","33083","2019-02-08","2019-12","13",,,,,,,,,,
"SOPHIA LETICIA SOBRINHO DA SILVA","898005106615005",,,"2016-04-03","BIANCA SOBRINHO","33415","2019-04-09","2019-12","13",,,,"13","0.96",,,,,
"RUTH BAIA DE CARVALHO","898004949330065",,,"2015-08-13","ELIETE BAIA DE CARVALHO","33112","2018-02-27","2019-12","13",,,,,,,,,,
"RUTH BAIA DE CARVALHO","898004949330065",,,"2015-08-13","ELIETE BAIA DE CARVALHO","33112","2019-05-02","2019-12","13",,,,,,,,,,
"ISABELLA SANTOS SILVA","898004167066167",,,"2014-04-18","JOSEANE CARLOS DA SILVA","33446","2019-01-23","2019-12","13",,,,"87","1.7",,,,,
"MARIA LUCINDA MOTA WANDERLEY","898004537471338",,,"2014-08-29","LARIENE RODRIGUES BEZERRA MOTA","33168","2019-08-08","2019-12","13",,,,,,,,,,
"BRYAN ELEXIS DA SILVA E SILVA","898004993241129",,,"2015-09-01","AJAIANA AQUINO DA SILVA","33490","2019-06-05","2019-12","13",,,,"86","1.62",,,,,
"VALENTINA MATOS DE SOUSA","702001346834882","07511158277",,"2017-04-23","ADRIANA MATOS SILVA","33498","2019-06-10","2019-12","13",,,,"88","1.6",,,,,
"ANTHONY BATALHA FRANCO DE JESUS","700001468535700",,,"2016-08-24","JENNIFER PEREIRA DE JESUS","32988","2018-09-24","2019-12","13",,,,,,,,,,
"ARIADNA FREITAS DE SOUZA","898003948715477",,,"2013-10-20","MARIA DE JESUS FREITAS MONTEIRO","33254","2018-01-26","2019-12","13",,,,"90","1.7",,,,,
"ARIADNA FREITAS DE SOUZA","898003948715477",,,"2013-10-20","MARIA DE JESUS FREITAS MONTEIRO","33254","2018-02-02","2019-12","13",,,,"97.4","1.59",,,,,
"ARIADNA FREITAS DE SOUZA","898003948715477",,,"2013-10-20","MARIA DE JESUS FREITAS MONTEIRO","33254","2018-04-02","2019-12","13",,,,"98","1.58",,,,,
"KAYLO MIKAEL SOUSA XANXO","898005110695565",,,"2015-11-25","MARIA LEIDE SOUSA XANXO","33546","2018-03-06","2019-12","13",,,,,,,,,,
"KAYLO MIKAEL SOUSA XANXO","898005110695565",,,"2015-11-25","MARIA LEIDE SOUSA XANXO","33546","2018-08-29","2019-12","13",,,,,,,,,,
"KAYLO MIKAEL SOUSA XANXO","898005110695565",,,"2015-11-25","MARIA LEIDE SOUSA XANXO","33546","2018-08-20","2019-12","13",,,,,,,,,,
"KAYLO MIKAEL SOUSA XANXO","898005110695565",,,"2015-11-25","MARIA LEIDE SOUSA XANXO","33546","2018-09-10","2019-12","13",,,,,,,,,,
"THARSO ALEXANDRE NUNES RODRIGUES","898004631388716",,,"2015-02-23","GLEIDICIANE MURAKAM","33278","2018-04-18","2019-12","13",,,,"74.9","1.55",,,,,
"THARSO ALEXANDRE NUNES RODRIGUES","898004631388716",,,"2015-02-23","GLEIDICIANE MURAKAM","33278","2019-02-21","2019-12","13",,,,"71","1.62",,,,,
"LIVIA PERES ARAUJO","702800180784963","07253033280",,"2017-01-03","MARIA EUDES PEREIRA ARAUJO","35657","2018-03-09","2019-12","13",,,,"68","1.58",,,,,
"LIVIA PERES ARAUJO","702800180784963","07253033280",,"2017-01-03","MARIA EUDES PEREIRA ARAUJO","35657","2018-07-16","2019-12","13",,,,"65","1.54",,,,,
"LIVIA PERES ARAUJO","702800180784963","07253033280",,"2017-01-03","MARIA EUDES PEREIRA ARAUJO","35657","2019-03-13","2019-12","13",,,,"66","1.54",,,,,
"LIVIA PERES ARAUJO","702800180784963","07253033280",,"2017-01-03","MARIA EUDES PEREIRA ARAUJO","35657","2019-02-04","2019-12","13",,,,"67.2",,,,,,
"GIOVANA DA SILVA SARAIVA","898005104606505",,,"2016-03-21","NATALIA DA SILVA SARAIVA","35661","2018-08-31","2019-12","13",,,,"73","1.6",,,,,
"GIOVANA DA SILVA SARAIVA","898005104606505",,,"2016-03-21","NATALIA DA SILVA SARAIVA","35661","2018-09-18","2019-12","13",,,,"72","1.65",,,,,
"GIOVANA DA SILVA SARAIVA","898005104606505",,,"2016-03-21","NATALIA DA SILVA SARAIVA","35661","2018-10-09","2019-12","13",,,,"72","1.65",,,,,
"GIOVANA DA SILVA SARAIVA","898005104606505",,,"2016-03-21","NATALIA DA SILVA SARAIVA","35661","2019-01-25","2019-12","13",,,,"73","1.75",,,,,
"MATHEUS HENRIQUE DA SILVA DE SOUZA","705803480245631",,,"2014-01-03","LARISA MAIA DE SOUZA","36373","2018-03-06","2019-12","13",,,,,,,,,,
"SOFIA ARAUJO COSTA","898004803904326",,,"2015-05-01","SONIA ROSE DE ARAUJO","37100","2019-11-27","2019-12","13",,,,"60","1.65",,,,,
"DAVI DOS SANTOS MOURA LEAL","898005110281906",,,"2016-01-13","VALDIRENE SANTOS DA SILVA","37492","2019-11-11","2019-12","13",,,,"104.3",,,,,,
"ARTHUR BENICIO MIRANDA DE JESUS","898005143108634",,,"2016-08-08","CLEANE DE JESUS SOUSA","37156","2018-12-12","2019-12","13",,,,,,,,,,
"ARTHUR BENICIO MIRANDA DE JESUS","898005143108634",,,"2016-08-08","CLEANE DE JESUS SOUSA","37156","2019-01-02","2019-12","13",,,,,,,,,,
"HEITOR MATEUS DE SOUZA","898005125483518",,,"2013-02-28","ROSILENE DE SOUZA","37196","2019-07-01","2019-12","13",,,,,,,,,,
"JULIO CESAR EVANGELISTA DE SOUZA","898005120912186",,,"2016-05-07","ALINE EVANGELISTA DA SILVA","36645","2017-12-12","2019-12","13",,,,"61.8","1.61",,,,,
"JULIO CESAR EVANGELISTA DE SOUZA","898005120912186",,,"2016-05-07","ALINE EVANGELISTA DA SILVA","36645","2018-05-08","2019-12","13",,,,"62.4","1.62",,,,,
"JULIO CESAR EVANGELISTA DE SOUZA","898005120912186",,,"2016-05-07","ALINE EVANGELISTA DA SILVA","36645","2019-06-19","2019-12","13",,,,"61.9",,,,,,
"JULIO CESAR EVANGELISTA DE SOUZA","898005120912186",,,"2016-05-07","ALINE EVANGELISTA DA SILVA","36645","2019-05-21","2019-12","13",,,,"60.6",,,,,,
"JULIO CESAR EVANGELISTA DE SOUZA","898005120912186",,,"2016-05-07","ALINE EVANGELISTA DA SILVA","36645","2019-04-08","2019-12","13",,,,,,,,,,
"WANDERSON GUILHERME ARAUJO DO NASCIMENTO","700505147464158",,,"2013-07-04","MARIZETE ARAUJO DE SOUZA","35706","2019-04-03","2019-12","13",,,,"64","1.53",,,,,
"MIGUEL NICOLAS DOS SANTOS","898004167217823",,,"2014-03-05","ANERLICE SOCORRO DOS SANTOS","35794","2017-12-27","2019-12","13",,,,"46","1.5",,,,,
"KAELLY EMILLY MILIANO LIMA","898005113637027",,,"2016-01-06","WALK SENIA SAMPAIO MILIANO","36147","2019-08-15","2019-12","13",,,,"62.6","1.58",,,,,
"KETLEN SALVADOR DE FRANCA","898004025708495",,,"2013-05-18","DEUSIMARA SALVADOR SOARES","36862","2018-09-04","2019-12","13",,,,,,,,,,
"RODRIGO KADINE DE OLIVEIRA ARAUJO","700404340985350",,,"2014-02-17","MARIA CONSOLATA DE OLIVEIRA","38253","2019-11-01","2019-12","13",,,,"63",,,,,,
"KEVEN PATRYCK ANDRADE PAULINO","898004834508295",,,"2015-03-08","ROSA MARIA ANDRADE PAULINO","38594","2019-04-09","2019-12","13",,,,,,,,,,
"ELDER ISAAC CARVALHO TORREIA PINTO","898005141453245",,,"2016-09-22","JORDANIA MENDES TORREIA PINTO","39375","2019-08-05","2019-12","13",,,,,,,,,,
"CLOVIS SOARES OLIVEIRA FILHO","700007476687706",,,"2013-04-09","LEONIDAS SOARES OLIVEIRA","39615","2018-10-18","2019-12","13",,,,,,,,,,
"CLOVIS SOARES OLIVEIRA FILHO","700007476687706",,,"2013-04-09","LEONIDAS SOARES OLIVEIRA","39615","2019-04-22","2019-12","13",,,,"105",,,,,,
"ALYNE RADASSA DOS ANJOS GONCALVES","898004992145401",,,"2015-06-19","KAREM DIRLEUDE NOGUEIRA","39894","2018-10-31","2019-12","13",,,,,,,,,,
"BRUNO GABRIEL DE ALENCAR FERRO","705003422300258","04905329264",,"2015-07-15","ANY KAROLINE BEZERRA DE ALENCAR FERRO","40084","2018-03-01","2019-12","13",,,,,,,,,,
"BRUNO GABRIEL DE ALENCAR FERRO","705003422300258","04905329264",,"2015-07-15","ANY KAROLINE BEZERRA DE ALENCAR FERRO","40084","2018-09-26","2019-12","13",,,,,,,,,,
"THALISON VALCIMAR MATOS PAIVA","898004171013358",,,"2013-03-02","NORMA MATOS","40413","2018-03-21","2019-12","13",,,,"71.5","1.57",,,,,
"PEDRO HENRIQUE MACIEL","898004509816342",,,"2013-09-22","JACKELINE HENRIQUE SERRAO","40415","2019-02-28","2019-12","13",,,,,,,,,,
"AZAF RAPHAEL SIQUEIRA DE SOUZA","898004009407753",,,"2013-02-04","ALLANA LIMA SIQUEIRA","39749","2018-04-18","2019-12","13",,,,,,,,,,
"AZAF RAPHAEL SIQUEIRA DE SOUZA","898004009407753",,,"2013-02-04","ALLANA LIMA SIQUEIRA","39749","2018-09-04","2019-12","13",,,,,,,,,,
"JABEZ FABRICIO SILVA CAMARA","898004608631324",,,"2015-03-18","MARIA ORISLANDIA DASILVA CAMARA","40130","2018-04-12","2019-12","13",,,,,,,,,,
"JABEZ FABRICIO SILVA CAMARA","898004608631324",,,"2015-03-18","MARIA ORISLANDIA DASILVA CAMARA","40130","2018-05-14","2019-12","13",,,,,,,,,,
"JABEZ FABRICIO SILVA CAMARA","898004608631324",,,"2015-03-18","MARIA ORISLANDIA DASILVA CAMARA","40130","2018-11-07","2019-12","13",,,,,,,,,,
"YASMIN VITORIA ZANIS ARAUJO","706707576815415",,,"2014-03-25","HEIGREY DA SILVA ARAUJO","40318","2018-01-18","2019-12","13",,,,,,,,,,
"YASMIN VITORIA ZANIS ARAUJO","706707576815415",,,"2014-03-25","HEIGREY DA SILVA ARAUJO","40318","2018-05-07","2019-12","13",,,,,,,,,,
"YASMIN VITORIA ZANIS ARAUJO","706707576815415",,,"2014-03-25","HEIGREY DA SILVA ARAUJO","40318","2018-07-12","2019-12","13",,,,"58.6","1.5",,,,,
"YASMIN VITORIA ZANIS ARAUJO","706707576815415",,,"2014-03-25","HEIGREY DA SILVA ARAUJO","40318","2018-09-20","2019-12","13",,,,,,,,,,
"YASMIN VITORIA ZANIS ARAUJO","706707576815415",,,"2014-03-25","HEIGREY DA SILVA ARAUJO","40318","2018-11-07","2019-12","13",,,,,,,,,,
"YASMIN VITORIA ZANIS ARAUJO","706707576815415",,,"2014-03-25","HEIGREY DA SILVA ARAUJO","40318","2019-01-28","2019-12","13",,,,,,,,,,
"YASMIN VITORIA ZANIS ARAUJO","706707576815415",,,"2014-03-25","HEIGREY DA SILVA ARAUJO","40318","2019-10-03","2019-12","13",,,,,,,,,,
"NATHALY LOUISE SALES DE OLIVEIRA","898004170412569",,,"2014-05-10","MILENA SALES NEVES","40325","2018-09-26","2019-12","13",,,,,,,,,,
"ELOA OLIVEIRA FEITOZA","898004165015808",,,"2013-10-19","REGIANE DE ALMEIDA OLIVEIRA","39758","2018-02-15","2019-12","13",,,,,,,,,,
"VANIA SOUSA DE SOUSA","700005989492701",,,"2017-05-24","ANA MARIA ALVES DE SOUSA","39966","2018-08-30","2019-12","13",,,,,,,,,,
"VANIA SOUSA DE SOUSA","700005989492701",,,"2017-05-24","ANA MARIA ALVES DE SOUSA","39966","2018-11-14","2019-12","13",,,,,,,,,,
"VANIA SOUSA DE SOUSA","700005989492701",,,"2017-05-24","ANA MARIA ALVES DE SOUSA","39966","2019-06-25","2019-12","13",,,,,,,,,,
"PEDRO YZACK TEIXEIRA SOUSA","898004170896337",,,"2013-02-18","MARIA DIAS TEIXEIRA","39797","2018-02-19","2019-12","13",,,,"87","1.58",,,,,
"PEDRO YZACK TEIXEIRA SOUSA","898004170896337",,,"2013-02-18","MARIA DIAS TEIXEIRA","39797","2018-09-13","2019-12","13",,,,,,,,,,
"PEDRO YZACK TEIXEIRA SOUSA","898004170896337",,,"2013-02-18","MARIA DIAS TEIXEIRA","39797","2019-02-19","2019-12","13",,,,,,,,,,
"PEDRO YZACK TEIXEIRA SOUSA","898004170896337",,,"2013-02-18","MARIA DIAS TEIXEIRA","39797","2019-04-23","2019-12","13",,,,,,,,,,
"SAMUEL FELIPE NUNES DE SOUZA","898004618503418",,,"2015-02-15","ELIANA NUNES SILVA","39821","2019-01-23","2019-12","13",,,,,,,,,,
"YAGO OLIVEIRA CRUZ","898004541683875",,,"2014-07-05","MISLENE SOUZA DE OLIVEIRA","40023","2018-01-15","2019-12","13",,,,"13.5",,,,,,
"YAGO OLIVEIRA CRUZ","898004541683875",,,"2014-07-05","MISLENE SOUZA DE OLIVEIRA","40023","2018-10-02","2019-12","13",,,,,,,,,,
"JOAO MIGUEL DOS SANTOS LIMA","898004178625634",,,"2014-01-20","TALITA GAMA DOS SANTOS","40028","2019-02-20","2019-12","13",,,,,,,,,,
"KASSIA SILVA SOUZA","898004098836779",,,"2013-06-03","JOCELMA IRENE DA SILVA","40268","2018-08-27","2019-12","13",,,,,,,,,,
"MATHEUS HENRIK NUNES DE SOUSA","898005149405584",,,"2016-11-06","FRANQUIA SELINA SANDRA ANTUNES","40273","2018-03-12","2019-12","13",,,,"81","1.66",,,,,
"MATHEUS HENRIK NUNES DE SOUSA","898005149405584",,,"2016-11-06","FRANQUIA SELINA SANDRA ANTUNES","40273","2018-08-27","2019-12","13",,,,,,,,,,
"MATHEUS HENRIK NUNES DE SOUSA","898005149405584",,,"2016-11-06","FRANQUIA SELINA SANDRA ANTUNES","40273","2019-04-01","2019-12","13",,,,,,,,,,
"GUSTAVO MIGUEL PEREIRA DE SOUZA","898005120071599",,,"2016-03-07","SIUMARA PEREIRA DA SILVA SOUZA","40332","2018-06-18","2019-12","13",,,,,,,,,,
"GUSTAVO MIGUEL PEREIRA DE SOUZA","898005120071599",,,"2016-03-07","SIUMARA PEREIRA DA SILVA SOUZA","40332","2019-02-04","2019-12","13",,,,,,,,,,
"FABIO RODRIGUES SILVA","708407279204860",,,"2016-02-11","LIDIANE SILVA DE OLIVEIRA","37934","2019-08-05","2019-12","13",,,,,,,,,,
"LUIZ FERNANDO PEIXOTO DE SOUSA","704709788993932",,,"2014-08-05","LOURDES MAYRA ALVES PEIXOTO","38614","2019-11-18","2019-12","13",,,,"105",,,,,,
"SOPHIA SANTOS LUCENA DE ARAUJO","898004618885507",,,"2014-03-27","GERUSA SANTOS LUCENA DE ARAUJO","38970","2019-03-11","2019-12","13",,,,,,,,,,
"LUIS MATHEUS BALTI GOMES","708104549274238",,,"2014-05-30","MICHELLA KELY DA SILVA BALTI","37986","2018-07-30","2019-12","13",,,,"81.2",,,,,,
"LUIS MATHEUS BALTI GOMES","708104549274238",,,"2014-05-30","MICHELLA KELY DA SILVA BALTI","37986","2019-02-13","2019-12","13",,,,,,,,,,
"JOAO HEITOR MATIAS PEREIRA","706303734590370",,,"2015-04-13","LUCYELE INGRID MATIAS SILVA","38450","2019-07-02","2019-12","13",,,,,,,,,,
"MURILO VALENTIM HIRTZ","898004871695168",,,"2015-09-25","WELIKA REGINA HIRTZ","38496","2018-03-01","2019-12","13",,,,"20","1",,,,,
"MURILO VALENTIM HIRTZ","898004871695168",,,"2015-09-25","WELIKA REGINA HIRTZ","38496","2018-08-27","2019-12","13",,,,"20.5",,,,,,
"HELOISA SOUZA DE GODOY","702406559932521",,,"2015-04-05","UIDMARA SALES DE SOUZA","38514","2019-01-07","2019-12","13",,,,"76.9",,,,,,
"MIGUEL APARECIDO BATISTA CRUZ","700804433901382",,,"2017-06-08","DEUSILENE BATISTA DA SILVA","39152","2019-05-22","2019-12","13",,,,"64",,,,,,
"CARLOS ARTHUR SIPERT","700007972498207",,,"2013-03-31","MEREDIANE CRISTINA SIPERT","38194","2019-08-19","2019-12","13",,,,,,,,,,
"CARLOS EDUARDO ALVES LEAL","700605941251369","05770477288",,"2016-04-20","ROBERTA ALVES DE ALBUQUERQUE","38199","2019-04-24","2019-12","13",,,,,,,,,,
"CARLOS EDUARDO ALVES LEAL","700605941251369","05770477288",,"2016-04-20","ROBERTA ALVES DE ALBUQUERQUE","38199","2019-08-19","2019-12","13",,,,,,,,,,
