"NOME","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DPP","DUM","SEMANA_GESTACAO","UBS","PROFISSIONAL"
"GENESIS CAROLINA LAREZ SANCHEZ","898005837789571",,,"1998-10-03","YURAIMA MARIA SANCHEZ RAMOS","111515","2018-09-04","2019-12","1","ATIVO",,,,,"2019-01-14","2018-04-07",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"JANESMARA ALCANTARA CUNHA","700509137091654","98568043291","12740323036","1989-09-28","LEONOR BARBOSA DE ALCANTARA LEITE","111527","2019-01-31","2019-12","1","ATIVO",,,,,"2019-08-21","2018-11-14",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"JANESMARA ALCANTARA CUNHA","700509137091654","98568043291","12740323036","1989-09-28","LEONOR BARBOSA DE ALCANTARA LEITE","111527","2019-06-25","2019-12","1","ATIVO",,,,,"2019-08-21","2018-11-14",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"MAYRA MAYELIN AMAYA MOLINA","898005170018519",,,"1990-12-10","MARIA MOLINA CASTRO","111575","2019-02-15","2019-12","1","INATIVO",,,,,"2019-09-15","2018-12-08",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"MAYRA MAYELIN AMAYA MOLINA","898005170018519",,,"1990-12-10","MARIA MOLINA CASTRO","111575","2019-06-07","2019-12","1","INATIVO",,,,,"2019-09-15","2018-12-08",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"KARINE IZABEL BARBOSA DE SOUZA","703401278638216","05396741252",,"2001-06-11","JOCELI PERES BARBOSA","111708","2019-07-30","2019-12","1","ATIVO",,,,,"2019-11-22","2019-02-15",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"LUZIA DE ARAUJO ABREU","704008348913960","00917876296","20196434488","1991-07-13","FRANCISCA DE ARAUJO ABREU","111776","2019-01-29","2019-12","1","ATIVO",,,,,"2019-08-09","2018-11-02",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"LUZIA DE ARAUJO ABREU","704008348913960","00917876296","20196434488","1991-07-13","FRANCISCA DE ARAUJO ABREU","111776","2019-05-24","2019-12","1","ATIVO",,,,,"2019-08-09","2018-11-02",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"BEATRIZ SILVA PESTANA","703404573326400","02788129297",,"1998-03-22","JUSCELIA SILVA DE SOUZA","111792","2019-07-25","2019-12","1","ATIVO",,,,,"2020-01-13","2019-04-06",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"FRANCILENE ESTEVAO","709201258435337","01384497242",,"1990-01-27","CELESTE ESTEVAO","111806","2018-08-16","2019-12","1","ATIVO",,,,,"2018-10-20","2018-01-13",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"ERIKA VIANA DA SILVA","705800472557732","69671605249",,"1982-08-28","FRANCISCA VIANA DA SILVA","111829","2019-10-21","2019-12","1","ATIVO",,,,,"2020-01-12","2019-04-05",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"MARY ROSIANY ROCHA DE SOUZA","702607726407943","00227600240",,"1990-03-16","MARIA JUDITE DA ROCHA","111834","2018-08-23","2019-12","1","ATIVO",,,,,"2019-02-28","2018-05-22",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"MARCELE CRISTINA PINTO DE LIMA","700001849383507","02170468277",,"1993-12-28","FRANCILENE PINTO DE LIMA","111896","2018-10-29","2019-12","1","ATIVO",,,,,"2019-05-07","2018-07-31",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"JULIANA ALVES MENEZES","701408622890235","01578223202",,"1991-12-22","MARIA AUXILIADORA ALVES","111940","2018-08-23","2019-12","1","ATIVO",,,,,"2018-09-13","2017-12-06",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"YOMARY DEL VALLE MARIN ESTABA","708203172924341","70644562226",,"1986-09-18","YOMAIRA COROMOTO ESTABA REAL","112002","2019-10-31","2019-12","1","ATIVO",,,,,"2020-04-17","2019-07-10",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"MARIA FRANCISCA CARDOSO DOS SANTOS","704805087129846","82929084200",,"1984-06-22","MARIA DOS ANJOS DA COSTA SANTOS","112006","2018-07-27","2019-12","1","ATIVO",,,,,"2018-09-19","2017-12-12",,"UNIDADE BASICA DE SAUDE CINTURAO VERDE",
"VALERIA MARQUES LIMA","704006891522061","00587542292","16556256650","1991-04-06","MARIA VALDECY MIRANDA MARQUES","112071","2019-07-01","2019-12","1","ATIVO",,,,,"2019-11-20","2019-02-13",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"LETICIA CUSTODIO COELHO","704606199494727","05597195239",,"2001-10-04","LUANA CUSTODIO DA SILVA","112134","2019-11-12","2019-12","1","ATIVO",,,,,"2020-06-14","2019-09-07",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"ROSEANE FRANCISCA DA SILVA","708205617702546","02552298281","16649966488","1994-11-01","EDVALDA FRANCISCA DE JESUS","112147","2019-03-22","2019-12","1","ATIVO",,,,,"2019-10-18","2019-01-11",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"ROSEANE FRANCISCA DA SILVA","708205617702546","02552298281","16649966488","1994-11-01","EDVALDA FRANCISCA DE JESUS","112147","2019-07-25","2019-12","1","ATIVO",,,,,"2019-10-18","2019-01-11",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"ZIELE PONTES PEREIRA","707408013848572","05928467257",,"1998-03-01","MINELZA DA SILVA PONTES","112204","2019-10-30","2019-12","1","ATIVO",,,,,"2020-05-13","2019-08-06",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"CYNTHIA LOURENCO NOGUEIRA","702509354999138","04105332201",,"1999-07-09","GEANE LOURENCO DOS SANTOS","112214","2018-08-07","2019-12","1","ATIVO",,,,,"2018-09-30","2017-12-24",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"ALEXANDRA CAROLINE COUTINHO COIMBRA","700204971145624","03380261262",,"1994-05-23","MARIA DO SOCORRO SOARES COUTINHO","112229","2018-08-02","2019-12","1","ATIVO",,,,,"2018-09-08","2017-12-01",,"UNIDADE BASICA DE SAUDE MECEJANA",
"WANNITA MADALENA RAMOS DE SOUZA","703204609538498","70044972245",,"2001-11-04","NEIRY RAMOS","112232","2018-08-15","2019-12","1","INATIVO",,,,,"2018-09-11","2017-12-04",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"MARIA OLINDA PEREIRA DOS SANTOS","700901976537793","52262456291","12604503664","1979-06-12","GERMOSA PEREIRA DOS SANTOS","112246","2019-09-16","2019-12","1","ATIVO",,,,,"2020-04-23","2019-07-16",,"UNIDADE BASICA DE SAUDE SAYONARA MARIA DANTAS LICARIAO MATOS",
"ELIZABEHT PIERIANYILIS MORENO LIRA","898005834155997",,,"1998-02-09","CARMEN LIRA","112265","2018-11-09","2019-12","1","ATIVO",,,,,"2019-06-01","2018-08-25",,"UNIDADE BASICA DE SAUDE PRICUMA",
"ELIZABEHT PIERIANYILIS MORENO LIRA","898005834155997",,,"1998-02-09","CARMEN LIRA","112265","2019-08-26","2019-12","1","ATIVO",,,,,"2019-06-01","2018-08-25",,"UNIDADE BASICA DE SAUDE CAMBARA",
"MARCILENE ALMEIDA DE OLIVEIRA","702008325534584","99124750204",,"1988-05-06","ELZIMAR ALMEIDA OLIVEIRA","112270","2019-07-03","2019-12","1","ATIVO",,,,,"2020-02-27","2019-05-20",,"UNIDADE BASICA DE SAUDE MECEJANA",
"WALMA LAENA SERRA FONSECA","700100961960616","03098715227",,"1994-08-11","MARIA LUCIA SERRA FONSECA","112407","2018-09-13","2019-12","1","ATIVO",,,,,"2018-10-22","2018-01-15",,"UNIDADE BASICA DE SAUDE EDNA BEZERRA DINIZ",
"SONYELLEN FONSECA FERREIRA","703005811442172","95090002215",,"1988-02-19","ELIETE DO SOCORRO FONSECA FERREIRA","112412","2018-07-18","2019-12","1","ATIVO",,,,,"2018-08-20","2017-11-13",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"CLEICE DA SILVA SIMAO","707603253662299","00394704231",,"1984-07-09","CLEIDE RODRIGUES DA SILVA","112437","2018-07-18","2019-12","1","ATIVO",,,,,"2018-09-17","2017-12-10",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"JEHNE CARLA SOUZA RIBEIRO","701400672243635","01794494278","20680927845","1997-01-16","DEBORA ALVES DE SOUZA","112448","2018-07-03","2019-12","1","INATIVO",,,,,"2018-12-02","2018-02-23",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"JHESSYKA SILVA OLIVEIRA","708206671780240","55195628220",,"1996-06-25","ROZIMAR REGO DA SILVA OLIVEIRA","112511","2019-03-27","2019-12","1","ATIVO",,,,,"2019-06-13","2018-09-06",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"JHESSYKA SILVA OLIVEIRA","708206671780240","55195628220",,"1996-06-25","ROZIMAR REGO DA SILVA OLIVEIRA","112511","2019-06-12","2019-12","1","ATIVO",,,,,"2019-06-13","2018-09-06",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"ICLEINA CAROLINE PANTOJA DOS SANTOS","708305236567960","93076649272",,"1987-12-04","ANA AMELIA PANTOJA DOS SANTOS","112525","2018-07-06","2019-12","1","ATIVO",,,,,"2018-10-03","2017-12-27",,"UNIDADE BASICA DE SAUDE PRICUMA",
"VALQUIRIA DOS SANTOS CHARLES","700409406224748","65083997215",,"1980-02-28","LAURINA AMBROSIO DOS SANTOS","112526","2019-02-07","2019-12","1","ATIVO",,,,,"2019-05-19","2018-08-12",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"ANNE PATRICIA PINTO DE OLIVEIRA","705706415539530","03642876242",,"1998-07-07","GLADYS MARIA PINTO VERAS","112561","2018-09-11","2019-12","1","INATIVO",,,,,"2019-03-30","2018-06-23",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"FERNANDA DE SOUZA PAIVA","700002096783709","01146924240",,"1996-10-25","ERLY LIMA SOUZA","112563","2018-07-04","2019-12","1","ATIVO",,,,,"2018-07-23","2017-10-16",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"SUSANE BATISTA SILVA","700601901039861","03112648242","20326861569","1997-02-06","CLAUDIANA SILVA BATISTA","112585","2019-11-07","2019-12","1","ATIVO",,,,,"2020-05-08","2019-08-01",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"ODETE MONTEIRO DA SILVA","701008812828798","05010003210",,"1997-06-23","LUCIMAR MONTEIRO DA SILVA","112630","2018-08-10","2019-12","1","ATIVO",,,,,"2018-09-23","2017-12-16",,"UNIDADE BASICA DE SAUDE PRICUMA",
"ODETE MONTEIRO DA SILVA","701008812828798","05010003210",,"1997-06-23","LUCIMAR MONTEIRO DA SILVA","112630","2019-05-31","2019-12","1","ATIVO",,,,,"2018-09-23","2017-12-16",,"UNIDADE BASICA DE SAUDE PRICUMA",
"ANDRICEIA MARIA VITALINO DOS SANTOS","700909979042490","98654012234","12644914665","1986-05-31","QUITERIA MARIA BENTO VITALINO","112633","2018-09-05","2019-12","1","ATIVO",,,,,"2019-01-27","2018-04-20",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"ANA CLAUDIA DA COSTA ALMEIDA","705807481766736","70883190206","20053924813","1983-04-25","SEBASTIANA DA COSTA ALMEIDA","112636","2019-12-06","2019-12","1","ATIVO",,,,,"2020-07-10","2019-10-03",,"UNIDADE BASICA DE SAUDE CAMBARA",
"ANA CAROLINA SILVA DE ARAUJO","704205776865781","06358796208","16129616261","2000-10-10","ANDREA ENCARNACAO DA SILVA","112643","2019-01-31","2019-12","1","INATIVO",,,,,"2019-05-04","2018-07-28",,"UNIDADE BASICA DE SAUDE CAMBARA",
"SUZANA RODRIGUES DA SILVA","706007829964649","01217394222","16646731641","1987-11-27","JACIRA MARTINS RODRIGUES","112651","2019-05-16","2019-12","1","ATIVO",,,,,"2019-10-01","2018-12-25",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"JOSELMA SILVA DA CONCEICAO","706400685322688","02980033251",,"1992-07-25","MARIA DE NAZARE SILVA CONCEICAO","112664","2018-12-11","2019-12","1","ATIVO",,,,,"2019-07-25","2018-10-18",,"UNIDADE BASICA DE SAUDE PRICUMA",
"ELLEN KAROLYNNA COSTA ELIZIARIO DA SILVA","701408679680639","05030940219",,"2001-01-25","DARLEIA COSTA SANTOS","112670","2018-10-23","2019-12","1","ATIVO",,,,,"2018-10-28","2018-01-21",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"MAINARA DA COSTA CAETANO SODRE","700605494754269","04494696200",,"1998-09-19","ANTONIA MARIA SILVA DA COSTA","112688","2019-09-26","2019-12","1","ATIVO",,,,,"2020-03-20","2019-06-13",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"TATIANE CRISTINA DE ALMEIDA MEDEIROS","700009712900902","96572442268",,"1991-03-10","JACIREMA BRAGA DE ALMEIDA","112689","2018-08-15","2019-12","1","ATIVO",,,,,"2018-10-02","2017-12-26",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"RAINE PINTO ARAUJO","703606057095034","03768879232","16619679901","1997-09-05","JOICE PINTO","112691","2018-08-01","2019-12","1","ATIVO",,,,,"2018-12-22","2018-03-15",,"UNIDADE BASICA DE SAUDE CAMBARA",
"DIANA DOS SANTOS CASTRO","700409913711550","90837967287","16140080623","1987-12-08","JUSCILENE DOS SANTOS","112697","2019-05-13","2019-12","1","ATIVO",,,,,"2019-08-10","2018-11-03",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"DIANA DOS SANTOS CASTRO","700409913711550","90837967287","16140080623","1987-12-08","JUSCILENE DOS SANTOS","112697","2019-01-02","2019-12","1","ATIVO",,,,,"2019-08-10","2018-11-03",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"ANGRA CRISTIANA RODRIGUES MACIEL","708401748601063","02411855214",,"1983-09-11","LUCIMAR RAMOS RODRIGUES","112713","2019-08-21","2019-12","1","INATIVO",,,,,"2020-01-01","2019-03-25",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"JOANA D ARC PEREIRA","700507317511056","59173300268",,"1975-07-30","MARIA ERLINA PEREIRA","112793","2019-08-05","2019-12","1","ATIVO",,,,,"2020-01-21","2019-04-14",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"THAYNA BARRETO DA SILVA","706205009321469","03438625229",,"1998-12-27","CILENE BARRETO DA SILVA","112846","2018-08-17","2019-12","1","ATIVO",,,,,"2019-04-02","2018-06-25",,"UNIDADE BASICA DE SAUDE PRICUMA",
"THAYNA BARRETO DA SILVA","706205009321469","03438625229",,"1998-12-27","CILENE BARRETO DA SILVA","112846","2019-05-29","2019-12","1","ATIVO",,,,,"2019-04-02","2018-06-25",,"UNIDADE BASICA DE SAUDE PRICUMA",
"LEONELA MARGARITA GARCIA HERNANDEZ","898005818282939","70616113242",,"1988-02-16","MIREYA HERNANDEZ","112855","2018-07-31","2019-12","1","ATIVO",,,,,"2018-11-28","2018-02-21",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"VANESSA CAVALCANTE CAETANO","704003338848967","03398440274","20050127726","1997-03-05","ANGELA CRISTINA BARBOSA CAVALCANTE","112873","2018-08-28","2019-12","1","ATIVO",,,,,"2019-01-01","2018-03-25",,"UNIDADE BASICA DE SAUDE CAMBARA",
"YEUKARIS VERONICA MARTINEZ RUIZ","701203082776214","70555967263",,"1997-03-09","SARA MARIA DEL VALLE RUIZ ROJAS","112881","2019-07-16","2019-12","1","ATIVO",,,,,"2019-11-12","2019-02-05",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"SAMILA DA SILVA NAPOLEAO","709606691588676","00644798203",,"2002-01-24","BEATRIZ DA SILVA","112914","2018-09-17","2019-12","1","ATIVO",,,,,"2019-04-22","2018-07-15",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"SAMILA DA SILVA NAPOLEAO","709606691588676","00644798203",,"2002-01-24","BEATRIZ DA SILVA","112914","2019-11-29","2019-12","1","ATIVO",,,,,"2019-04-22","2018-07-15",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"MISSI TATIANE EVANGELISTA PINTO","706207571241865","03765489247",,"1999-04-20","VANDERLANDIA EVANGELISTA DOS SANTOS","112947","2018-08-27","2019-12","1","ATIVO",,,,,"2018-09-23","2017-12-16",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"JACIRA DE ASSUNCAO DE SA","700002667413606","66978149268","13242276271","1976-09-15","MARIA DO CARMO SA DE ASSUNCAO","112950","2018-08-27","2019-12","1","ATIVO",,,,,"2019-01-19","2018-04-12",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"DEBORAH INGRID OLIVEIRA DO NASCIMENTO","700803930585682","01334005222","16034304270","1990-10-14","ANA ARLETE OLIVEIRA DO NASCIMENTO","112953","2019-09-19","2019-12","1","ATIVO",,,,,"2020-04-17","2019-07-10",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"SIMONE DA SILVA BARROS EBER","700908911638591","93150733200",,"1986-12-25","MARIA DA SILVA BARROS","112979","2019-01-16","2019-12","1","ATIVO",,,,,"2019-08-25","2018-11-18",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"SIMONE DA SILVA BARROS EBER","700908911638591","93150733200",,"1986-12-25","MARIA DA SILVA BARROS","112979","2019-05-22","2019-12","1","ATIVO",,,,,"2019-08-25","2018-11-18",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"LUANA DIAS BRAGA","700406495968540","01178647226",,"1993-01-28","MARIA HELENA DIAS","113010","2018-07-17","2019-12","1","ATIVO",,,,,"2018-08-17","2017-11-10",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"MAIARA RIBEIRO SOUSA","705001014563653","01323058281",,"1999-01-17","MARIA MARLY RIBEIRO SOUSA","113012","2019-12-06","2019-12","1","ATIVO",,,,,"2020-08-02","2019-10-26",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"JAKICILENE SILVA DE FREITAS","700000947135310","01789849225","16204285727","1990-06-06","MARIA VILANE COELHO DA SILVA","113050","2018-08-17","2019-12","1","ATIVO",,,,,"2018-10-03","2017-12-27",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"MICHELE VALDENICE MAFRA LEITE","706905196268338","52608824234",,"1984-08-27","MARIA DE FATIMA MAFRA","113066","2018-07-06","2019-12","1","ATIVO",,,,,"2018-12-07","2018-02-28",,"UNIDADE BASICA DE SAUDE IONE SANTIAGO",
"MICHELE VALDENICE MAFRA LEITE","706905196268338","52608824234",,"1984-08-27","MARIA DE FATIMA MAFRA","113066","2018-07-06","2019-12","1","ATIVO",,,,,"2018-12-07","2018-02-28",,"UNIDADE BASICA DE SAUDE IONE SANTIAGO",
"MICHELE VALDENICE MAFRA LEITE","706905196268338","52608824234",,"1984-08-27","MARIA DE FATIMA MAFRA","113066","2018-07-18","2019-12","1","ATIVO",,,,,"2018-12-07","2018-02-28",,"UNIDADE BASICA DE SAUDE IONE SANTIAGO",
"MICHELE VALDENICE MAFRA LEITE","706905196268338","52608824234",,"1984-08-27","MARIA DE FATIMA MAFRA","113066","2019-05-13","2019-12","1","ATIVO",,,,,"2018-12-07","2018-02-28",,"UNIDADE BASICA DE SAUDE IONE SANTIAGO",
"LIDIA VIEIRA VAZ","700506982353656","95609555272",,"1988-09-23","MARIA VIEIRA DE ANDRADE","113071","2019-02-19","2019-12","1","ATIVO",,,,,"2019-08-20","2018-11-13",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"LIDIA VIEIRA VAZ","700506982353656","95609555272",,"1988-09-23","MARIA VIEIRA DE ANDRADE","113071","2019-06-12","2019-12","1","ATIVO",,,,,"2019-08-20","2018-11-13",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"ALICE ANE SANTOS MARTINS","898003256366238","90929330234",,"2000-01-12","WELLDHYA MARIA BARBOSA DOS SANTOS","113092","2019-04-15","2019-12","1","ATIVO",,,,,"2018-10-02","2017-12-26",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"LURETZI DEL VALLE RODRIGUEZ RAMOS","898005829193797",,,"1997-04-06","GRISAIDA RAMOS RODRIGUEZ","113167","2019-05-13","2019-12","1","ATIVO",,,,,"2019-07-27","2018-10-20",,"UNIDADE BASICA DE SAUDE IONE SANTIAGO",
"MILENE DE MACEDO TRINDADE","702002339337284","03907109201",,"1996-10-30","SEBASTIANA LOMAS DE MACEDO","113192","2018-11-26","2019-12","1","ATIVO",,,,,"2019-09-03","2018-11-26",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"MILENE DE MACEDO TRINDADE","702002339337284","03907109201",,"1996-10-30","SEBASTIANA LOMAS DE MACEDO","113192","2019-06-07","2019-12","1","ATIVO",,,,,"2019-09-03","2018-11-26",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"LEIDYANE SOUSA DE OLIVEIRA","705000862162853","95923748215",,"1988-01-19","MARIA OZANA SOUSA DE OLIVEIRA","113218","2018-07-04","2019-12","1","ATIVO",,,,,"2019-01-15","2018-04-08",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"LEIDYANE SOUSA DE OLIVEIRA","705000862162853","95923748215",,"1988-01-19","MARIA OZANA SOUSA DE OLIVEIRA","113218","2018-07-04","2019-12","1","ATIVO",,,,,"2019-01-15","2018-04-08",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"YURIA OLIVEIRA CRUZ","700508100065950","02522707205",,"1991-12-22","ROSIMAR ALVES CARVALHO DE OLIVEIRA","113252","2018-09-26","2019-12","1","ATIVO",,,,,"2019-04-30","2018-07-24",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"RARIKELE DA SILVA COSTA","707608296458892","04060956201",,"1998-07-19","ONEZIA BEZERRA DA SILVA","113270","2019-07-11","2019-12","1","ATIVO",,,,,"2019-11-28","2019-02-21",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"DENISE ALMEIDA DOS SANTOS","700605923093862","02451771240",,"1995-08-14","ALTENIZA MESQUITA DE ALMEIDA","113309","2018-07-25","2019-12","1","ATIVO",,,,,"2018-08-02","2017-10-26",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"THAYNA SILVA DE MELO","700304975349037","70142677280",,"1999-07-29","JUSSARA LOMAS DA SILVA","113335","2018-10-11","2019-12","1","ATIVO",,,,,"2019-05-06","2018-07-30",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"STHEFANNY DA SILVA DABELA","704204729920088","04756634206",,"1999-02-04","PERES REGIANE DA SILVA","113348","2019-10-29","2019-12","1","ATIVO",,,,,"2020-05-18","2019-08-11",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ASTRIS YESEVER VIDAL RODRIGUEZ","898005819650753","70619546204",,"1994-07-27","AMARILYS DEL VALLE RODRIGUEZ GARCIA","113370","2018-07-10","2019-12","1","ATIVO",,,,,"2018-08-03","2017-10-27",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"POLLYANA MARUAI SILVA","700005688507807","79738680204",,"1983-10-29","MARIANE DA SILVA MARUAI","113414","2019-07-29","2019-12","1","ATIVO",,,,,"2020-02-11","2019-05-04",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"ROSIANE ALVES DA SILVA","703009826306575","70232374295",,"1998-08-05","ROSA ALVES DA SILVA","113428","2018-08-10","2019-12","1","ATIVO",,,,,"2019-09-23","2018-12-16",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"ROSIANE ALVES DA SILVA","703009826306575","70232374295",,"1998-08-05","ROSA ALVES DA SILVA","113428","2019-08-07","2019-12","1","ATIVO",,,,,"2019-09-23","2018-12-16",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"MARIA ONELIA PEREIRA TRINDADE","706701516084516","04476570208","20711970143","1998-07-22","ANA MEIRES PEREIRA DE CASTRO","113465","2019-10-04","2019-12","1","ATIVO",,,,,"2020-01-22","2019-04-15",,"UNIDADE BASICA DE SAUDE LIBERDADE",
"ANNY CAROLINE DE MATOS SILVA","703209667390494","01926607210","20449779763","1998-07-18","ADALGISA DE MATOS SILVA","113473","2018-07-06","2019-12","1","ATIVO",,,,,"2018-12-13","2018-03-06",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"ANNY CAROLINE DE MATOS SILVA","703209667390494","01926607210","20449779763","1998-07-18","ADALGISA DE MATOS SILVA","113473","2018-07-06","2019-12","1","ATIVO",,,,,"2018-12-13","2018-03-06",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"FABIOLA MARIELYS MONTERO","898005837027604",,,"1993-06-01","AYURAMY COROMOTO MONTERO PEINADO","113494","2018-10-02","2019-12","1","ATIVO",,,,,"2019-04-30","2018-07-23",,"UNIDADE BASICA DE SAUDE CAMBARA",
"MARTA AUSTIN DE PAIVA","708603513045284","01783546271","23644429991","1987-10-29","LUCIA AUSTIN","113512","2019-05-31","2019-12","1","ATIVO",,,,,"2019-12-28","2019-03-21",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"CARINA DE SOUZA MENEZES","700403962861441","88667308234",,"1993-02-02","MARIA DO NASCIMENTO DE SOUZA","113531","2019-11-05","2019-12","1","ATIVO",,,,,"2020-04-21","2019-07-14",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"FRANCIARLEN OLIVEIRA DE CASTRO","700306920729832","01634056205",,"1991-06-16","EUNICE DE SOUZA DE OLIVEIRA","113559","2018-08-24","2019-12","1","ATIVO",,,,,"2018-10-07","2017-12-31",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"FRANCIARLEN OLIVEIRA DE CASTRO","700306920729832","01634056205",,"1991-06-16","EUNICE DE SOUZA DE OLIVEIRA","113559","2019-05-09","2019-12","1","ATIVO",,,,,"2018-10-07","2017-12-31",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"MARCIA MAGERLIN GONZALEZ ZAMORA","704007344512669","71085135101",,"1989-09-06","ELBA ZULAY ZAMORA GIRON","113632","2018-09-13","2019-12","1","ATIVO",,,,,"2019-03-08","2018-06-01",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"ANDREIA MICAELLE PEREIRA DA SILVA","700702936131772","01511155248","16089194531","1991-08-03","MARIA LUCIRENE PEREIRA DA SILVA","113674","2019-03-27","2019-12","1","ATIVO",,,,,"2019-10-17","2019-01-10",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"ANDREIA MICAELLE PEREIRA DA SILVA","700702936131772","01511155248","16089194531","1991-08-03","MARIA LUCIRENE PEREIRA DA SILVA","113674","2019-05-22","2019-12","1","ATIVO",,,,,"2019-10-17","2019-01-10",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
